5.012812897112060018e-01,1.992323638862013024e-01,9.110023350655649778e-04,-1.130538934526948737e-02,4.199699004027970806e-02,-2.460694763382215763e-03,-1.541181904108507084e+00,3.649128504189381290e-04,-3.865614293394756956e-02,3.184407832693500473e-02,-1.788576235229208389e-02,1.107369774527937681e-02,0.000000000000000000e+00
5.012812897112060018e-01,2.054807577418215347e-01,4.334918108715269530e-03,-2.205684970020971997e-02,1.812108924367176743e-01,-9.340904773449996978e-02,-1.590860192855711119e+00,7.268556173867582459e-04,1.113438570660524318e-01,1.818440783269349992e-01,1.321142376477079106e-01,1.610736977452793817e-01,0.000000000000000000e+00
5.021372124397978087e-01,2.042589907701647667e-01,4.529185853589833173e-03,-3.252570716639081871e-02,1.956382698983090140e-01,-4.824007699266568555e-02,-1.651882598985742190e+00,1.086068918513000831e-03,6.769138186972710469e-02,1.857037100390745710e-01,1.023367203675022985e-01,1.510583715412996408e-01,0.000000000000000000e+00
5.029209306807170821e-01,2.011656814347842492e-01,3.525155392376087653e-03,-4.273222627749086872e-02,1.890167611332472797e-01,2.335345549386699110e-02,-1.718294287284527044e+00,1.442975399317156801e-03,-2.082520675038257441e-02,1.407798834756044948e-01,2.652461691597628179e-02,9.343005980924237730e-02,0.000000000000000000e+00
5.036825112880520816e-01,1.966573091709916954e-01,1.648323877019167508e-03,-5.273018640628505949e-02,2.319643350399399340e-01,-2.600692285839480838e-02,-1.713335147412736292e+00,1.797286339772147202e-03,-1.437436858507266380e-01,6.023420017712390051e-02,-8.404823970756916673e-02,5.387540339639312892e-04,0.000000000000000000e+00
5.044055958338137247e-01,1.919477342633540140e-01,-3.833891053837469066e-04,-6.250687028286446012e-02,2.268488908500342349e-01,2.377333502468235299e-02,-1.759467988220481116e+00,2.148722871100401492e-03,-2.709371152568936791e-01,-2.668767856102571834e-02,-1.995200880561286416e-01,-9.810470576179781965e-02,0.000000000000000000e+00
5.051009924487307456e-01,1.870558298542767672e-01,-2.549848444517150477e-03,-7.207665723325096252e-02,2.648273811642295472e-01,-2.287849890120410845e-02,-1.752277367599325952e+00,2.497016367010808369e-03,-4.021305356119517782e-01,-1.191276719995012362e-01,-3.194407632851638534e-01,-2.018174443262961415e-01,0.000000000000000000e+00
5.057728732828185025e-01,1.820681479346102083e-01,-4.795783363403052085e-03,-8.144722200604262441e-02,2.607459878640098760e-01,1.775585807166280006e-02,-1.790328055783173111e+00,2.841908757039294294e-03,-5.352723424671854691e-01,-2.148087758955652682e-01,-4.416910281983433273e-01,-3.083900901644127668e-01,0.000000000000000000e+00
5.064274984560084292e-01,1.770010978049505190e-01,-7.106589757718088755e-03,-9.062826005842744559e-02,2.893997935058272852e-01,-1.479244265763993843e-02,-1.787946566128917336e+00,3.183152769118673987e-03,-6.700734298004890066e-01,-3.131039422637861280e-01,-5.658802969346734546e-01,-4.172970751296087855e-01,0.000000000000000000e+00
5.070643836056503151e-01,1.719301600207719105e-01,-9.437374077921095034e-03,-9.962265640937652267e-02,2.907755759596194478e-01,9.068814327299230815e-03,-1.814712146458602460e+00,3.520512107987422770e-03,-8.046721408689618826e-01,-4.121771423898230036e-01,-6.901547645247418927e-01,-5.266945187340517087e-01,0.000000000000000000e+00
